browser_session_id	Referrer	LandingPage	SEARCH_TERM_FLAG	EXTERNAL_SEARCH_FLAG	INTERNAL_SEARCH_FLAG	Browser	OS	DayOfWeek	TimeofDay	TOS	NOP	Logged_in_status	ISP	QFF	CIS	SMARTPHONE	BRANDS	DEALS	PREPAID	RECHARGE	SIMCARD	NETWORK	BROADBAND	BUNDLE	HOMEPHONE	FIXEDLINE	PURCHASE_FLAG	geo_variable_region	device_details
1123540575037008-1365030628481	OTHER	HOME	0	0	0	MSIE	Windows	3	10	5	2	0	SingTel Optus Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1123902189726289-1364956880222	OTHER	PRODUCT	0	0	0	MSIE	Windows	1	19	3684	6	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	D
1124084659386426-1365047691562	Google	HOME	1	1	0	Safari	Mac	3	14	508	6	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	New South Wales	U
1124085409101098-1364780971087	Google	PRODUCT	0	0	0	Chrome	Windows	0	12	434	4	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	South Australia	D
1124428247076465-1365141804960	OTHER	HOME	0	0	0	MSIE	Windows	4	17	105	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1124518828000873-1364785733905	OPTUS	PRODUCT	1	0	0	Chrome	Windows	0	14	354	8	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	BROADBAND	OTHER	OTHER	OTHER	0	undefined	D
1124695107302058-1365172785204	OptusZoo	PRODUCT	0	0	0	Firefox	Windows	5	1	26	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Victoria	D
1124727569986134-1365311835805	OPTUS	OTHER	0	0	0	Safari	Mac	6	16	71	2	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1124915978871285-1364802922944	Google	HOME	0	0	0	Chrome	Windows	0	18	42	4	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1124922602903097-1365372161166	OTHER	HOME	0	0	0	Chrome	Windows	0	9	346	4	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1125067594755308-1365308739570	OTHER	HOME	0	0	0	Firefox	Windows	6	15	26	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1125134012540977-1365315425858	Google	PRODUCT	1	1	0	MSIE	Windows	6	17	47	3	0	Internode	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	South Australia	D
1125189515296369-1364990956555	OTHER	HOME	0	0	0	Safari	Mac	2	23	26030	5	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1125637723598629-1364979630215	OTHER	HOME	0	0	0	Chrome	Windows	2	20	278	4	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1125657002469978-1365301250529	OTHER	HOME	0	0	0	MSIE	Windows	6	13	338	13	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1126130047345029-1364858531790	Google	HOME	1	1	0	MSIE	Windows	1	10	713	12	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1126153816003352-1364988569853	OTHER	PRODUCT	1	1	0	Safari	Mac	2	22	99	2	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	M
1126371591817587-1365064869601	Google	HOME	0	0	0	Chrome	Windows	3	19	10	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
1126631866209209-1364896158029	OTHER	HOME	0	0	0	Safari	Mac	1	20	38	3	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1126640057191252-1365377398926	OTHER	HOME	0	0	0	Chrome	Windows	0	10	369	5	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1127051215153187-1365065716133	OTHER	PRODUCT	0	0	0	Safari	Mac	3	19	758	6	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	undefined	M
1127062195446342-1365229742431	OTHER	PRODUCT	0	0	0	Chrome	Windows	5	17	764	6	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	Queensland	D
1127388263121247-1364891456154	OTHER	HOME	0	0	0	Chrome	Mac	1	19	105	4	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1127928418572992-1365135977098	Google	HOME	0	0	0	Chrome	Windows	4	15	1785	12	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1127970986999571-1365330933166	OTHER	HOME	0	0	0	Safari	Mac	6	21	372	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1128010931424796-1364886350417	OTHER	HOME	0	0	0	Chrome	Windows	1	18	1367	9	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1128687828858010-1364789642546	OTHER	HOME	0	0	0	MSIE	Windows	0	15	969	22	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
1128835580311715-1364901529455	OTHER	HOME	0	0	0	Chrome	Windows	1	22	2535	10	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	DEALS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1128835703355141-1365062381639	OTHER	HOME	0	0	0	MSIE	Windows	3	18	120	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1129084113053977-1364866896124	OptusZoo	OTHER	0	0	0	Chrome	Windows	1	12	915	6	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1129329465803948-1364976804114	OTHER	HOME	0	0	0	Firefox	Windows	2	19	25	2	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	undefined	U
1129358466683801-1364980913959	OPTUS	OTHER	1	1	0	MSIE	Windows	2	20	194	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	D
1129810898271489-1365144247607	Google	HOME	1	0	0	Firefox	Windows	4	17	1716	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1130052522385339-1364969235229	OptusMail	HOME	0	0	0	MSIE	Windows	2	17	535	10	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1130489358921716-1365226497921	OTHER	HOME	0	0	0	Firefox	Windows	5	16	70	5	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1130518132560551-1365207098606	OPTUS	HOME	0	0	0	MSIE	Windows	5	11	13	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1130744696129113-1364129669157	OTHER	PRODUCT	0	0	0	Safari	Mac	2	15	281131	4	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	M
1131129120357154-1364948099031	OTHER	HOME	0	0	0	MSIE	Windows	2	11	1087	4	0	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1131161611992865-1365287211514	Google	HOME	1	1	0	Safari	Mac	6	9	25	2	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1131241139955818-1365292229180	Google	PRODUCT	1	1	0	Safari	Mac	6	10	119	3	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	M
1132287033833563-1364619438843	OTHER	PRODUCT	0	0	0	Chrome	Windows	0	17	85141	6	0	Primus Telecommunications	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	D
1132696672857966-1364887591586	Google	OTHER	1	1	0	MSIE	Windows	1	18	38	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	RECHARGE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
1132944494578807-1364986705696	OTHER	HOME	0	0	0	MSIE	Windows	2	21	668	11	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1133325092960149-1365368751503	OTHER	HOME	0	0	0	Chrome	Windows	0	8	640	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1133676220197230-1364893295294	Google	PRODUCT	1	1	0	Safari	Mac	1	20	2874	6	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	Queensland	M
1133742786478251-1364888116415	Google	HOME	1	0	0	Safari	Mac	1	18	275095	16	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	DEALS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1133793897983922-1365149880660	Google	PRODUCT	1	1	0	MSIE	Windows	4	19	171	5	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	D
1134034892455231-1364967844383	OTHER	HOME	0	0	0	MSIE	Windows	2	16	45	2	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1134320830412647-1365066473199	OTHER	PRODUCT	0	0	0	MSIE	Windows	3	20	56	4	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	D
1134401303716003-1364919932099	OTHER	HOME	0	0	0	Chrome	Windows	2	3	8	3	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1134448371090327-1364895810942	OPTUS	HOME	0	0	0	Firefox	Mac	1	20	284	4	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1134842410683631-1365250024844	OTHER	PRODUCT	0	0	0	MSIE	Windows	5	23	313	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Victoria	D
1134881556499749-1365223384313	OTHER	PRODUCT	0	0	0	Chrome	Windows	5	15	12	2	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
1134954943871453-1364856781721	Google	HOME	1	1	0	Firefox	Windows	1	9	18	2	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1135207177139818-1364988861690	OTHER	HOME	0	0	0	Safari	Mac	2	22	436	6	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	South Australia	U
1135951511358382-1364880068039	OTHER	HOME	0	0	0	MSIE	Windows	1	16	58	3	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1136148234364081-1365073398823	OTHER	HOME	0	0	0	MSIE	Windows	3	22	201	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	South Australia	U
1136494512082355-1365374644501	Google	PRODUCT	1	1	0	MSIE	Windows	0	9	55	3	Other	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	undefined	D
1137584981042891-1364861517856	OPTUS	PRODUCT	0	1	0	Safari	Mac	1	11	124	3	0	Optus Internet Pty Ltd	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	M
1137605034730298-1365169547451	OTHER	PRODUCT	0	1	0	MSIE	Windows	5	0	526	5	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	South Australia	D
1138095643615440-1364895371679	OTHER	PRODUCT	0	1	0	MSIE	Windows	1	20	979	9	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	OTHER	OTHER	HOMEPHONE	OTHER	0	New South Wales	D
1138459528958255-1365116769678	Google	HOME	1	0	0	Firefox	Windows	4	10	15313	5	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1138895908370614-1364878372058	OTHER	HOME	0	0	0	Safari	Mac	1	15	73	4	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1138963057835566-1364942565250	Google	HOME	1	1	0	MSIE	Windows	2	9	33	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1139681416098028-1365378704445	OTHER	HOME	0	0	0	Chrome	Windows	0	10	3040	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Victoria	U
1139787152638385-1364947525896	OTHER	HOME	0	0	0	MSIE	Windows	2	11	53	2	1	SingTel Optus Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1139843391739812-1365115933359	OTHER	HOME	0	0	0	MSIE	Windows	4	9	12685	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1140654078601885-1365157665559	OTHER	HOME	0	0	0	MSIE	Windows	4	21	285	5	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1141831954489192-1365290281924	Google	HOME	1	1	0	MSIE	Windows	6	10	39	3	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1142106470651924-1365159348452	OTHER	HOME	0	0	0	Chrome	Windows	4	21	184	4	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Victoria	U
1142148745569837-1364771469615	Google	HOME	1	1	0	MSIE	Windows	0	10	17	2	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1142655633933142-1365136138359	OTHER	PRODUCT	0	1	0	MSIE	Windows	4	15	9350	6	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	D
1142893373451138-1365050474314	Google	HOME	1	1	0	MSIE	Windows	3	15	100	9	0	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1143164862878620-1364980170323	OTHER	HOME	0	0	0	Safari	Mac	2	20	1130	23	1	Dodo Australia	OTHER	OTHER	OTHER	OTHER	DEALS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1143250055611133-1365074023252	OTHER	HOME	0	0	0	Chrome	Windows	3	22	73	2	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1143876325804740-1365248833590	Google	PRODUCT	0	0	0	Chrome	Mac	5	22	5	2	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	M
1143920480212083-1364801680798	OTHER	HOME	0	0	0	MSIE	Windows	0	18	40	3	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1144378918688744-1365301400136	Google	HOME	1	1	0	Safari	Mac	6	13	180	6	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1144532201961700-1364860295620	OTHER	HOME	0	0	0	MSIE	Windows	1	10	964	21	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1144774062631388-1365295667089	Google	HOME	1	1	0	MSIE	Windows	6	11	109	3	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1144939505029469-1364899031686	Google	HOME	1	1	0	Safari	Mac	1	21	3179	6	0	iiNet Limited	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1145106821786612-1365014519128	Google	PRODUCT	1	1	0	Safari	Mac	3	5	809	14	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	M
1145129044277410-1365122399721	OTHER	HOME	0	0	0	Firefox	Windows	4	11	40	5	0	SingTel Optus Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1145350779689453-1365085806437	OTHER	HOME	0	0	0	MSIE	Windows	3	1	1515	13	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1145480198258048-1364978451559	OTHER	HOME	0	1	0	Firefox	Windows	2	19	600880	25	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1145496235694736-1365043793387	OTHER	OTHER	0	0	0	Safari	Mac	3	13	30670	7	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	M
1145794029149570-1365078622914	OptusZoo	HOME	0	0	0	Firefox	Windows	3	23	503	5	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	D
1145878662355244-1364942809065	OTHER	HOME	0	0	0	Chrome	Mac	2	9	1801	29	1	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1146239750665399-1365239225984	OTHER	HOME	0	0	0	MSIE	Windows	5	20	632	3	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1146463577169925-1365226137522	OPTUS	PRODUCT	0	1	0	Safari	Mac	5	16	319	4	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	M
1146577099090772-1365126779211	OTHER	HOME	0	0	0	MSIE	Windows	4	12	92	3	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
1146706137806177-1365222098356	OTHER	HOME	0	0	0	Chrome	Windows	5	15	192	7	0	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	DEALS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
1147614461369812-1365309408836	Google	PRODUCT	1	1	0	Chrome	Windows	6	15	5730	12	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	D
1147930392211324-1365041063743	OTHER	HOME	0	0	0	MSIE	Windows	3	13	374	11	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
1147968922741711-1365121931580	OTHER	HOME	0	0	0	Safari	Mac	4	11	1135	17	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Victoria	U
1148042646236717-1365075930017	Google	HOME	0	0	0	Chrome	Windows	3	22	343	12	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	BROADBAND	BUNDLE	OTHER	OTHER	0	Queensland	U
1148184639862427-1365137509253	OPTUS	PRODUCT	0	0	0	MSIE	Windows	4	15	12923	2	0	SingTel Optus Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	Victoria	D
1148266976233571-1364873987088	OTHER	HOME	0	0	0	Chrome	Windows	1	14	47	4	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	New South Wales	U
1148624975370304-1364885072391	OptusZoo	OTHER	0	0	0	MSIE	Windows	1	17	19	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	D
1149028687453183-1364797721755	OptusZoo	PRODUCT	0	0	0	MSIE	Windows	0	17	491	6	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	D
1149221768137067-1365131895667	OPTUS	OTHER	0	0	0	Safari	Mac	4	14	545	15	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Queensland	M
1149777060814494-1365108208578	OTHER	HOME	0	0	0	MSIE	Windows	4	7	39	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
1150471731089055-1365251435512	OTHER	HOME	0	0	0	Chrome	Windows	5	23	106	3	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
1150614966172725-1365142451618	Google	HOME	1	1	0	Safari	Mac	4	17	33	2	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
1150645122397691-1365062184829	OTHER	PRODUCT	0	0	0	Safari	Mac	3	19	38	2	0	Optus Internet Pty Ltd	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	M
